tweet_id,sentiment,content
1965210022,fear,"I feel bad over everything..  How can I be so stupid? Why was I so harsh? Its my fault, I know it. I'm sorry SaVvy, love you guys&lt;3"
1965210448,fear,so upset
1965210575,sad,Seems really quiet tonight...am jealous of those who are clearly having a more exciting life than me   Off to bed I think...
1965210802,fear,has a tummy ache
1965210807,fear,yeah its Friday! I thought my sis was coming into town turns out she is not!!  so sad! i miss my babies!!!
1965210994,surprise,"@corruptjelly &quot;ICANT LIVE, i cant live!!!&quot; lmao. Oh and btw - oooowwwch my foot  hurry with that plaster, im going to bleed to death"
1965211334,sad,@joshjnap I'm honestly incredibly upset we couldn't make it. Devestated even. We would have lost a whole travel day and it just sucks
1965211595,fear,That sucks that u have 2 go through that  id b pissed 2
1965212122,happy,@Katiff are you feeling better? sorry you're feeling under!
1965212473,sad,OFF TOPIC: missed both motorcades. The secret service tricked us all.  #bush #clinton
1965212590,happy,i'm oh so very bored!  buut.. almost 2 days til i leave for france!
1965212610,fear,Stuck in awful traffic in the way to the wedding. Ceremony is supposed to start now. Ughhh.
1965213112,fear,Got my report card back- I was at 88 for my average and i went down to 82  now I have to kick it up a notch!!!
1965213258,neutral,@cole_nesmith
1965213316,fear,"@jaykpurdy awww poor jayk. :[ try to make the drive fun.and eat something soon!have a great show tonight i wish i could go,i live too far"
1965213431,fear,I think Max (my cat) may really be gone
1965213579,sad,Is going to sleep now
1965214022,fear,@KidCalloway SOWWY  I had 2 get up at 6:30 this morning
1965214089,neutral,Grounds himself from getting more toys...only cause I have officially ran out of room to place them
1965214241,sad,@the_sandman_ @grave_wounds @hursty02 @samvoaden I miss you guys SO much  xx
1965214363,fear,"Ahhhhhh i feel ill , i dont think i should drink :L lmaoo"
1965214407,happy,"im a pro at bbqing like. everyone loved my food, apart from the tesco man who said he was in a rush  mabye he didnt wanna be poisoned? idk"
1965214424,fear,learning all about non-payment from a client.  For a new business this is a headache I was hoping to avoid
1965214428,sad,"@rawr_333 Yeah.    I couldn't call my Dad, Mom, or brother either.  Mom = On the phone.  Dad = Phone card expired.  Brother = At work."
1965214846,fear,my phone died  and i really need to go home to do my recap for @capstreetteam from last night! aiyaiyah! hate running errands
1965215143,fear,"@Brandystrippers OI, are you mocking the fact I dont cry at tv things?!  *Feels bad*xxx"
1965215697,happy,"Mom just &quot;he'd&quot; me. *sigh* She's wonderful, and it was just a slip, but you'd think after coming with for my surgery it might go away..."
1965216154,fear,soo fucking stressed out...I think I could possibly lose it
1965216405,happy,"@clio_jlh LOL That's a special kind of magic, though! ;)  And did you see the special on Discovery?  They think Nessie died."
1965216804,fear,av ad a realy gd day wiv Ciara Connolly at  park gate west kirby and new brighton.. fukin funny bt sunburnt.. luks like drivers arm
1965216827,fear,"j. alexanders... i'm sorry nintendo, but if i'm in a collared shirt then chances are you're staying home tonight"
1965217034,neutral,dang need to go to cousins and i didnt upload all the videos  now i need to do it later!
1965217165,neutral,@daynanotdana   They closed all three locations.
1965217737,angry,@thirdgradehater this traffic is ridiculous im may not make it
1965217805,neutral,Yeah  :p
1965218007,sad,@bogwhoppit Aw  yes we had it out for weeks got asked to return it in end! I wish they had just bought it for me! never mind ??
1965218071,fear,"@JonathanRKnight Oh, you poor thing!!    So sorry, babe...."
1965218390,happy,@keithahundred yeah I kno...I'm tryna change it bac but its not lettin meeee
1965218729,happy,@DavidArchie hey when are you next in the UK?
1965219081,happy,going to watch some tv now - crazy night out - up at 7am for work tomorrow  I'll live somehow! At least it means I finish early!
1965219113,fear,@alex_lpz yeah text me!!! i wnat to go!!!!! but my car is broken!!
1965219169,sad,What I'm gonna do  life is not good:'( no more Exit in this hallway I'm stuck in my world...
1965219267,fear,"@Jennvy Hey sorry this is late, I leave in 30 min  raincheck...tomorrow?"
1965219493,fear,Damn if there is anytime I need my car... its now! Dammit
1965219511,sad,One of the most random phone calls ever. My god kill me now.
1965219519,fear,"@siansburys I've lost count of the number I've rung today already    Were going to Wales, but I'm due in court on monday!"
1965219526,surprise,@AngelaIsshay oh that's what's up! I tried parmesean primavera last night and made a culinary abomination! It was pretty sad...
1965220285,fear,I don't like thunder. And neither does the doggy.
1965220377,surprise,"bummer, my phone gets disconnected. on the weekend of my birthday. darn &lt;/3"
1965220469,surprise,@lilyroseallen is it true you have a part in Neighbours?? I have been brought up watching that show..I wanna be on it
1965220536,fear,ugh!!! i hate my life! no one is hiring! *sigh* stupid economy.... stupid bush
1965220939,fear,My cat is anorexic
1965221098,fear,@VintnersCellar If only they weren't in Shelby Twp
1965221190,neutral,listening to revenge by kiss to get inspiration... i don't think kristie is really digging it though
1965221261,fear,@Jamiebower  you should come to Chile and your band too;) why everything  happens far away from here?? lol we're losing good live music!
1965221381,neutral,no new episodes for hitman reborn yet
1965221422,fear,@BPVorsight thx for the suggestion - I don't think it'll be easy to convince her cold calling isn't aweful tho
1965222021,fear,Trips are soooo not fun when you're sick
1965222479,fear,Holy cheese sending things to the motherland is muy caro
1965247915,sad,"@lulion07 i'm praying for you. Sorry to hear about your bro, man"
1965248183,fear,"why I love so much, why your make me smile all the time? why your so special but i cant have u  ? I got scared to try."
1965248385,happy,"@Danny30011980 @Gavinmusic great pic,have to upload my pix tomo,I've no laptop tonight."
1965248504,happy,@ddlovato http://twitpic.com/5h3ad - And Brazil??? WE LOVE YOU TOO!!
1965248659,happy,Sunburned on my face &amp; legs. Fixing to be my arms tooo.
1965249108,neutral,@mitchelmusso my friend sent u call bck messages. i dunno if you could reply but she has no credit thts all.
1965249232,sad,I just banged my elbow and its bleeding  owwiee
1965249326,neutral,@AKARA it was hours ago i came in.... and it's only now i realised when i went to buy something online
1965249384,sad,"@mitchelmusso Not allowed to call as I live in the UK, my parents say it will cost to much  Sucks !!"
1965249573,angry,@toin9898 Wow.. that really sucks!
1965249828,sad,i wish i was in Jonathon Ross' audience right now
1965249853,angry,@MsStella damn. You could have just called or told me in person. You didn't have to humiliate me in front of the whole twitterverse.
1965250115,surprise,Why does it matter who marries who as long as youre happy....i find it so wrong to say ok u two can marry but you cant
1965250192,sad,"just watched BGT on catch up, aw i felt so sorry for holly"
1965250400,neutral,@CocaBeenSlinky Exactly
1965250714,fear,@martinhavlat aww that sounds sad
1965250820,sad,"@niqa86 I miss you too, Mojokins! I go there, but not long enough to comment  Will do more this weekend!"
1965250830,fear,Doing my fieldwork databook. Slept awkwardly. Bones all sore.
1965251257,fear,"throat is reallyyyyy sore , i can barely talk"
1965251270,fear,@Clareies I'm 25 in december that's not good at all next big birthday is 30  after 21 it flys by for sure
1965251625,happy,I'm SO thinking about skippin out to NY in the morning. . . but all of my plans were for tonight  well . . . most of them anyway.
1965251786,fear,MY BEST FRIEND IN THE FUCKING WORLD IS MOVING AHHHHHHHHHHH wat am i 2 do im not a happy camper
1965251953,neutral,@JayHostDC went last year. I gotta go to my friend's party tonight though.  I can never win
1965252015,happy,"why I love so much, why your make me smile all the time? why your so special but i cant have u  ? I get scared to try."
1965252033,happy,"@jennyowenyoungs i can't believe you're coming near me! but to a place that i can't get into.  i love you, Jenny!"
1965252176,fear,"please do not let me get obsessed, whatever or whoever is in charge of my actions  you've been doing such a bad job lately"
1965252896,angry,"I am native, not french ! I hate this ! !  ! Trying to find animals in french, I SUCK, SOMEONE HELP PLEEEEEASE  ? Alone- Allison Iraheta ?"
1965252906,surprise,a HUGE SPIDER just crawled past me.  HUGE.
1965253152,sad,Shit night. want john  where is he?
1965253196,neutral,"@CrysOHara I think it's going to be a LONNNGG Weekend, but not the 3 day kind."
1965253335,sad,"And Jenny is so gorgeous --' PFFFF i love her style, i want her outfits"
1965253499,neutral,"@Rozrad: That was a parking meter, not a streetlight, wasn't it?"
1965253558,fear,"@PatBrough I've been there.  The only place I have flown out of since moving up north. Really pretty area for flying, but very expensive"
1965253606,neutral,Im calling into Radio Disney now.i made it through but me being the idiot i am cut it off by accident...now its just ringing and ringing
1965253625,neutral,"I don't have MTV,@mtschopp. What am I going to DO?!! fmlllll"
1965253769,happy,it's ridiculously warm in bed
1965253912,fear,Just got caught in the down pour
1965254004,neutral,heading to work
1965254358,fear,so we got our cap&amp;gowns today! senior year is coming to an end soo fayst!
1965254689,fear,"@AdidasGoddess19 HAHA Amen! Im sooo damn hungry... And I hate knowing my weekends gonna be shit, when its supposed to be great"
1965254817,fear,@DreamingMyth why not?
1965254930,sad,so tired.   only need to be here another 30 minutes.
1965255224,happy,@yesitsfiasco cool! ok yeah see i dont have the old files with separate vocals so im trying to punch em all up as one track(all i can do)
1965255480,neutral,"infelizzzzmente, no alcool nesse fds"
1965255528,sad,"@jdrydenUK Yeah, It's not available on Public market yet. but will be soon. looking forward. I'm sunburnt  arms are itching. boo hoo!!!!!!"
1965256048,sad,"hanging out with Rex, missing Alabama and my Nanna already..."
1965256166,neutral,Waiting at the car wash to see what they say about Amara.
1965256329,angry,f*** that weather
1965256339,angry,Nothing good at the five dollar sale.
1965256356,happy,@snuffdigital awww  well I am here...just in case...I am not like THE PERFECT FUNNY FRIEND but I`m here hehe
1965256467,surprise,Were at citibank I thought we were gonna go to grannys house but were no
1965256472,sad,@Mitchelmusso: Am sad i got no money on my phone. Ahh well  lly Mitchel xx
1965256514,surprise,Today officialy fucking sucks. My mom is the biggest bitch ever. Text me
1965256522,fear,Checkin out oramarecords.com. Got a fever and cnt sleep
1965257065,sad,watching &quot;la rosa de guadalupe&quot; damm this episode is so true they are people that make fun of the people that are virgins
1965257158,neutral,Oh..I'm so borin'.. why not play the computer?? My mom's say: because your makin' task..!!
1965257303,happy,also finally home with no friends or anyone.. kinda nice to sit in a quiet room.. do wish the gf was here tho...
1965257464,surprise,fuck everything
1965257546,happy,@ZachyHxC54 haha it scared the shit out of me.
1965257868,happy,@jonasobsessedx ._.; Thanxxx ! Now with that message I just wanna leave !! )= ! BYE !
1965258357,fear,@ragavin  is there anything Brian or I can do?
1965258463,fear,@TattedHairGuy I'm sorry to hear about your uncle. I hope you're okay!
1965258900,fear,Freakin' frustrated why can't my coach realize that times are hard ain't nobody got the money to buy cookie dough for no new uniforms
1965258993,angry,In children's hospital ER hoping Meredith does NOT have a broken elbow/arm
1965259284,neutral,is wishing that i could be famous for acting and dancing
1965259450,neutral,@NikkiCSWS awwh. I was kinda hoping Jack would get the banana highlights back
1965259467,sad,Everyone is working tonight! I'm bored
1965259684,neutral,Is fighting a horrid headache with a large Vanilla Iced Coffee.
1965259968,happy,may have unintentionally snubbed someone due to my ineptness/shyness. feel badly
1965260010,neutral,"I slept entirely too long on my nap, but not long enough at the same time."
1965260168,fear,@vanriper so how's the new gphone?! I guess I should have signed up to go to google io after all
1965260196,neutral,@KRushtC that's because you've been avoiding me.
1965260251,happy,@kvagur  haha soooo party tonight???
1965260768,fear,"I am sad... Tanner wasn't invited to the Panthers development camp this year  Poor (other) Glassers. But Calla was, so good on him."
1965260775,angry,Dear On the Boards Theater: You are so loud above my head  stomp stomp ugh
1965264962,neutral,Last weekend in Dallas for awhile
1965265108,fear,"@marshallsheldon Probably not a good idea, its hard to tweet on the web, I miss Tweetdeck!  *cry*"
1965265266,sad,@RetroRewind awwww i cried...makes me cry  i love joey!
1965265452,surprise,awwww it ovber!!!
1965265491,neutral,"I miss Bri. COME BACK FROM QUEENSLAND, BITCH! I have no one to sit next to in class.  and drama is no fun without you. COME BACK, BOOB!"
1965265589,surprise,@TheMrsH I saw an all red Audi on the highway. I sped uo to it hoping it was you. My loss
1965265905,fear,"@ddlovato it's quite hard cause when you attempt to spread it, the cornbread falls apart..."
1965266371,sad,@mitchelmusso it wont work in the uk
1965266387,angry,@tezi_soch hah nooo she is the obly one that can AUMFFF i hate nick because he is datin miley
1965266576,sad,"just watched terminator 2 and i cried, Its the one movie that makes me cry for some reason when arnie dies!  im lame!"
1965266715,neutral,@mitchelmusso do you have an england saynow number? Because i cant call the us one
1965266770,angry,The Bucket List was a very bad film choice this evening.  I may need therapy now
1965266990,fear,@Christe1 So sad. Your mom must be very shaken up. Peace and strength to her and the dear family that lost their little girl
1965267059,angry,Bit disappointed with The Killers On Jonathan Ross  He's sexy as hell though
1965267352,happy,"@LMontt I went on a Disney Cruise when I was a kid, but the characters were on strike so there weren't any"
1965267641,happy,@donnyosmond Very excited as we have just booked tickets to Vegas (we live in the UK) can't believe the  price of the show tickets
1965267724,happy,@ghxststories boys r nothing but trouble...i love trouble
1965267809,sad,HA! I'd give Kristen plenty of free hugs! *sigh* if only I could
1965268102,happy,@KarolinePaixao EPIC moment! hahahha i swear.. i really wanna see it
1965268188,happy,"@bobbiepen yeah, I was always changing my hair color in High School.  I've pretty much worn everything LOL. Some good, some baaaaaaaad"
1965268275,sad,@deanm1987 Hey twit! Just watched poor Holly on Britains Got Talent  poor thing!! People are so mean - she only a 10 year old little girl!
1965268649,sad,listening to music...feeling kind of down
1965269061,fear,Head--&gt;ache.
1965269149,surprise,@SarahKMetz wish you were sluttin it up w me  waaaaaaaaahhhh!!!
1965269173,neutral,@tinkfan that sounds interesting. wish my phone did java..
1965269218,fear,"@AdamSchwabe http://twitpic.com/67owu - Nice - I had tickets for tonight's game, but I'm staying home sick"
1965269520,angry,"boredddddddd, work tomorrow..  and sunday. i hate clarks"
1965269693,sad,"i really really hate biology , u______________________u"
1965270029,neutral,@micheleamadesi *hug*
1965270190,sad,"@lonejohnny awwww  I'll be waiting then, hope it doesn't rain"
1965270526,sad,Damm it! I didn't get a pic of niamh with her 3D glasses on
1965270555,sad,@Wossy @juleskaos good show ... And the killers rock ... But they cut em short
1965271196,surprise,got a surprising and sad news on a Friday  (clue:effect of global financial crisis) http://plurk.com/p/x2vyi
1965271482,sad,Missing how it used to be
1965272122,neutral,@Kikirowr Hope you feel better soon.
1965272306,surprise,@BefiBeez i just posted it like 5 mintues after you got off
1965272703,fear,I didn't get my q'doba today! sad
1965272922,sad,Watching the Killers on JR. They are awesome. Too late though. They just cut the programme mid song. Twas my favourite too.
1965273151,neutral,"@maggit  i'll visit ny 'til september, no diggnation for me"
1965273154,surprise,@LaurenConrad I can't belive you only have one episode to go  xx
1965273712,sad,So lathargic... Definitely need today to rest. Sad bout havin to call out but mentally i needed to
1965273720,happy,"@yahyan  yahyan: @supremacii iaaaaaaaaaaaaan, i was just joking"
1965273751,angry,"Oh man, I feel sick. As in I might have contracted a cold... maybe from the kids' slobber on Thursday"
1965273804,fear,@Katizzle hehe yeah! but too late hun
1965274275,sad,is so tired ive walked 6.05 kilometres today
1965274611,sad,@deviantlysweet so neat hearing U on kiddshow today wish I was there
1965275069,sad,@mitchelmusso i wish i could call but i live in the uk and i don't have the cash to call
1965275194,happy,Have a fantastic opening flower drummers!! From the ALL Asian cast and crew
1965275333,neutral,"s, and be honet! only you and other 2 people follow me"
1965275359,neutral,Still Wants To Dress Up
1965275469,angry,@LaKia unfortunately noy   my life suck this year.
1965275969,fear,"@tropigalia I know, I stink at birthdays  sorry bra, hope you're having fun anyhow, in spite of me!"
1965276832,fear,The book bloggers panel is not listed anywhere in the program!   Be there tomorrow at 2pm in room 1E15.  #BEA09
1965277125,happy,is rockin' a minivan til the STi is ready. I miss it already
1965277293,happy,@QuEeN_AnGeL84 Awww i hope you feel better love...this weather is crazy...
1965277637,sad,Omg guys my internet has been down the whole day  It's still not working  I'll try fix 2m
1965277848,fear,I have ants in my apartment
1965277903,happy,@LilMissOpinion I just noticed that  They are so ridiculous
1965278020,sad,@PHXPhoto No kidding there! Ugh ... One thing I know for sure - it won't be me showing the property this weekend
1965278280,fear,@thesmartplanner I so wish I could go to your blogging bootcamp in Knoxville this coming week! I'm so close but yet so far.
1965278400,fear,Phone power is dying!
1965278580,happy,@clouddancefest It was truly awful
1965278605,happy,"Come on, man, give me some slack!"
1965279532,surprise,@spicesierra sorry to hear that
1965284998,sad,sad  The top horde guild that I liked disbanded.
1965285154,angry,I really hate it when someone calls themself your friend BUT you only hear from them when they want something from you  #friendfail
1965285228,neutral,"lovely, my plans have been canceled for the night. another night home alone for me. un-yay"
1965285349,neutral,@Nievesteve i know
1965285368,sad,Man my daddy left to work again  I never see him a lot I miss my daddy :' (
1965285648,sad,@hey_thomas if only the drinking game was tonight...I don't have to work till 5 tomorrow
1965285869,fear,"@heyagainlando Their inability to manage money, tough job market, and they're getting behind on bills. This is why no savings is bad"
1965286042,fear,"I'm still recouperating from the holiday weekend, wow, I've never been sunburnt before, this really hurts"
1965286457,fear,@Impala_Guy Sorry about youï¿½re mom  But itï¿½s great to hear your dad is the best - then you forgive him the SPARKLE ?
1965286924,neutral,@mitchelmusso how do you call that number from the UK ??  I really want to call u but I don't know how to  xxxxxx
1965287303,surprise,"@natetron Yo nate, what's going on with Morgie? Is she ok??"
1965287586,neutral,Now I want ice cream but it's so expensive.
1965287638,neutral,@LiquidToffee No plans tonight? .............
1965287796,neutral,I wonder how effective these street preachers are....   http://twitpic.com/67qhz
1965287990,neutral,"@wylthenemesis nope not going be able to finish it tonight, got a few other things to do before bed"
1965288006,fear,Brianne. Can you call me when convenient? I don't have you # and am not near comp
1965288060,neutral,"Trying to got through my 3,000 + unread e-mail messages. Looks like this what I'll be doing for the rest of the evening."
1965288649,happy,@JonathanRKnight I feel for you  I hope it's a smooth flight. Be safe! Mucho amor from Boston!
1965288948,neutral,#followfriday @nickw84 @kevkevv @vjartist @liverpool10 follow these ppl ... they are interesting .. @vjartist doesnt tweet much though
1965289041,fear,So not looking forward to hurricane season. 3 days until...
1965289060,neutral,@cla_alfradique No fun   Well hopefully you don't have much more to go...
1965289478,sad,is watching &quot;Sicko&quot; and is utterly digusted with this country...
1965289553,sad,@Lisa_Nova we had it but we lost it  very sad 4 us cause we loved it
1965289800,happy,"@Ashcoates its been fun so far, but its nothing like a festival altho we did have a cider this afternoon, but only the one"
1965290084,sad,@Jayisfly Jess is invited just not me  I feel really unloved by u AND Aj right now hahaha!
1965290304,neutral,@sjeske at the shop getting the hail damage fixed. It was there for a week.
1965290365,neutral,I'll also have to fix that in iTunes when blip.tv changes the URL since that's part of the RSS feed
1965290971,fear,@faffyfoo Yeah ...  I don't know why that happened on this video...
1965291283,angry,I hate my vserver. Java says: Could not reserve enough space for object heap
1965291399,sad,waubonsie lost  they're out. i'm soo pissed
1965291661,sad,i think i just good stood up...
1965291727,angry,@MirandaBuzz ahhhhh....... i hate math!!!!!!! right now we r doing something so hard that we just learned today......  lol
1965291728,sad,Shopping at sam's club in baton rouge. Mom brought step-dad to charity hospital so i cant go home yet  i had plans....
1965291745,fear,my sleeping child does not want to wake up.....she will be up all night now
1965291751,happy,"@mileycyrus http://twitpic.com/67hac - I dont like justin  but he means somthing to miley,so i respect that !!! Love you miley!!"
1965291864,surprise,3 day weekend and all I can think of is work waiting to ambush me on Tuesday!   Damn you work!!!
1965291984,happy,my poor baby girl is poorly  x
1965291986,fear,@educatedlady lame
1965292233,sad,hey guys! nm just here half bored
1965292361,sad,@bobbiepen LMAO!!! Man I was so bummed when she stopped braiding
1965292783,fear,@morgannJayy  lol...maybe for you...I still have to go in monday.
1965292830,neutral,@sergio_mg03 idkkkk I haven't planned anything.. Work LOL
1965293679,angry,"@Skittles3640 No prob, skittles we always gonna have yall's backs. The true sweeties dont play.. LOL But yea we just got heated. We sry"
1965293952,sad,"angry, sad, happy, excited, i hate how my moods change  right now i am immensely sad =\"
1965293996,happy,@flossa  have a glass of cold water and meditate a bit. &lt;3
1965294115,happy,@Jamieed i hope its earlier. september is along time offf
1965294225,sad,"@DWsRoseC i didn't have many in there, just 8, and the 1 that got deleted was just sent 2 days ago  and  i cried is on the rr... and i am"
1965294393,neutral,@mitchelmusso is it a worldwide number? caause for some reason my phone wont dial the number
1965294973,happy,When are @alyandaj gonna release another album already?!? I miss them
1965294984,angry,so very irratated
1965295133,neutral,@knitch Don't have any.  Just raspberry &amp; balsamic.
1965295175,fear,@bowwow614 hey Bow when yu comin baxx 2 thaa 614 we miss yu hun  ...614 all day!!
1965295324,happy,After hearing susan boyle sing she came off as the most beautiful person i'd ever seen. i feel bad for my first impression though
1965295438,neutral,TGIF... Hubby dragged me out to buy car parts. I am tired n cranky
1965295530,fear,when is it gonna be nice out
1965295536,happy,Had Sbarro for dinner and Krispy Kreme for dessert. Mmmmm! But so not very healthy.
1965295645,neutral,@tvanderwell I have 3 computers all going now.  IE 7 on XP and IE 8 on Vista  all are still NO Shows!
1965295658,sad,Iï¿½m JBobsessed  xD I miss them soooooo much!  They should have a live web cast on bookface ?  EVERY thursday xD
1965295758,sad,Trying to install a vodafone internet key an an eeepc. I remember once it worked out of the box. But today it doesn't want to work
1965295852,neutral,"I just put my computer up on craigslist. I've had the same case, monitor, and speakers for over 5 years."
1965295896,sad,"It's so hard to keep up with everything! There's the whole coldplaying, twitter, facebook and not to talk about real life... Impossible."
1965296030,fear,Feeling like crap sucks.
1965296181,neutral,"@freckles08x   plus, it is going to clash with ugly betty when channel 4 shows season 3 next month as well. grrr  !"
1965296295,happy,@johnreppion awww  I'll let you off - but you'd better be there for my next 30th! XD
1965296354,sad,@SodaKan sorry to hear about the wait list
1965296599,fear,"im sosososo sad, i should be seeing cory lamb in a few hours  i love that kid."
1965296636,happy,@KirkDunst not cool.   Hope you feel better. I went up there for breakfast buy you were gone.
1965296729,happy,@DaniDROPDEAD13 oi  i love you
1965296901,neutral,@caitmccoy no im not going this wknd  sorry it took me forever to respond i just realized twitter isnt txting me ur updates!
1965296984,neutral,"Back from the pub, want more peroni"
1965297118,fear,isnt going to the movies!! i got grounded
1965297144,fear,@ashleymshep yeah girl you betta be on twitter! i miss you. jealous of jen's limo ride
1965304212,neutral,@Sweetepi /agrees
1965304350,angry,@MVPublicLibrary don't tape hold slips to items !! just ripped a digipack cd case
1965304616,fear,@Kaylalallama:  She's going to beamer for the rest of high school. i'm so sad. there will be no more prn journal.
1965304618,fear,@TessMorris I considered being a nurse when I was younger but I really don't think I could cope if a baby died
1965304627,neutral,HOMEWORK  BORRIING
1965304733,happy,Feels like throwing up!
1965304784,surprise,@GoldenSquad  LOL yeah he unfollowed me bkuz  I was just jokein with him bwt somethn n I quess he took it serious
1965304933,angry,@nelsoncrew  Don't hate me  I seek approval from anyone and everyone..
1965305222,fear,my msn crashes way too much  hmph
1965305719,neutral,@summersunrays Bryan hasn't replied about wingnuts
1965305778,fear,@Mitchelmusso: I sent you an other call me back message  x
1965305798,angry,@boriqua206 Cause I'm not hearing from you guys!!!
1965306088,fear,"My back is all kinds of messed up, and Strudel is going to live in another town until we move, I'm going to miss the little runt"
1965306168,fear,New phone isn't syncing with my computer...I need numbers
1965306344,sad,Back from Miami. I miss South Beach
1965306413,happy,@martinhavlat Dang! Wish I could go  I have tickets for Sundays game!!
1965306659,sad,@mitchelmusso would love to talk to you but i live in England so unfair
1965306720,neutral,Friday night has gone too quickly   My bottle's gone for tomorrow.. come on Everton
1965306781,fear,Freakin' HAWT guys at this restaurant...where I'm eating dinner with my father
1965306886,fear,@LMStellaPR Must have been the night for it. We had a nightmare evening too. You still sick too? Never gonna get well w/out sleep!
1965307173,neutral,Uh-Oooh my throat is scratchy
1965307368,sad,"battery is low boooooooo in Palm Springs, CA http://loopt.us/2SljBw.t"
1965307644,sad,It is hot here in Texas and our ac upstairs is broken so its really hot at my house.
1965308341,fear,"Missed the WBC counterprotests.  But probably going to WaterFire with Ben, yay!"
1965308342,angry,ahhh!!!! u know what really sucks??? i sprained my toe!! OUCH!!
1965308971,fear,@adamjackson Better than what I did to my MacBook keyboard yesterday! (Spilled a whole cup of hot chocolate on it.)
1965309723,neutral,To @NEENZ I was going to reply to your &quot;what do ppl in HI do on the weekend&quot; post...and then I realized my top choice was work.
1965309771,sad,@thursdayband  We can't even call you from belgium  sucks
1965310017,sad,i miss my husband
1965310097,neutral,Born and raised in NYC and living in Texas for the past 10 years!  I still miss NY
1965310104,neutral,@stevyncolgan What are you confused about?
1965310287,angry,It should be illegal for me to date
1965310405,neutral,"@lilyroseallen Got tickets for your gig in Glasgow, gutted we have to wait til November though"
1965311007,fear,graduation is done  im a little sad.. anyone want to hang out???
1965311020,angry,I hate thunder and lightning!
1965311373,sad,life is so boring without you
1965311776,surprise,"@MusicLover_15 No, I haven't seen it yet!  But once it comes out on DVD.. ;) hehe. Haha"
1965312247,fear,Realized that ManagingOnlineForums hasn't been reviewed on AMZN in May! I'd love if someone would share their thoughts! http://is.gd/JolG
1965312469,surprise,Poor dead Josh.  http://bit.ly/JKpHn  Please leave your messages of condolences there.  #boy #rip
1965312719,disgust,"Musically, these headphones are awesome. For staying in my ear... not so good."
1965312730,neutral,@mitchelmusso i cant call  im at work
1965312750,fear,Is have a bad night at work.
1965312806,fear,@ItsOneTen now you're scaring me.... can't you just be mad? Don't jip the world of your presence
1965312835,disgust,i hate rain and people.
1965313049,sad,"@x_crazyangel Gah   But Gregg should have got the hot and talented vote, dammit!"
1965313632,neutral,J Ross you can't leave the killers still singing and run the titles - you should have been edited out for more music - happy - not
1965313858,happy,"Going out to eat with my entourage, probably to Fat E's since they're closing tomorrow!   watching a movie with Jimmy tonight, text me...."
1965314214,sad,@bowwow614 I would but I'm afraid I got two left feet
1965314331,neutral,@grooveybianca12 nah jkin he's hot! so... bored now
1965314453,sad,"@honeyfaery @that_kat I've begged my mum to lt me get them out the attic.. but she wont let me  Waaa... and yes, was spoilt! hehe!"
1965314691,happy,@montiAsutton I wish I could really do that  I love having u around! Ill see what I can do.. ;) try to use that national champ pull lol
1965314898,disgust,"exhausted, but forced into attending a lock-in"
1965314918,fear,"can't sleep without my routine &quot;before-bed snack&quot;, but  to find that it comes along with a fatfat tummy."
1965314925,surprise,Test discovery just missed being in Py3.1
1965314972,fear,Aw. Torn ace of hearts  #Hunchback
1965315067,happy,LOVE @myfabolouslife LOVE him.  http://bit.ly/chLaV   @ that tease of Your Baby @ the end... boooooo. still luv tho.
1965315271,happy,Im a loner  haha suckss
1965315319,fear,@Kikirowr Aw not again!  Feel better soon bb!
1965315531,happy,i wish i could teach my dog how to play xbox!  alas...no thumbs
1965315615,neutral,"@heatwave06 cool, never heard of that in ny   http://myloc.me/21uF"
1965315724,happy,"Great, just great. #Cookoutofthecentury and my wife's tummy hurts. Just. Great."
1965315791,disgust,My bike was put on hold...should have known that.... argh total bummer
1965323822,fear,Omg i here thunderrrr i wish i was home  i love cuddling with a blanky during a storm
1965324222,sad,Ughh from the filling in my tooth my ear is starting to ache ! What a life
1965324441,sad,@nicholasxjonas  you disappointed me
1965324480,sad,Ahhhhhh - software downloaded but can't get install file to work
1965324622,sad,"@james__buckley Good for you mate, sadly I couldnt get pissed tonight fucking driving bad times"
1965325132,neutral,"@oohpinklipstick yep i am.got back this morning. NFg were fab last night, but i cant go tomorrow   you getting MS ticket soon? 4weeks away"
1965325229,fear,http://twitpic.com/67qv3 - Me at Forever 21  Ethan couldn't be there
1965325243,happy,I am so full. No more food tonight... I don't want no cake and ice cream at this party.
1965325271,sad,Having one of my bad days....Migraine today. My 1st since my neck surgery about 2 1/2 months
1965325761,happy,i need to write really bad. can someone go get my diary from my flat for me
1965325781,happy,Watchin 'how to lose a man in 10 days' wiv mum  lol
1965325785,neutral,@tbortnyk i know the feeling
1965325819,fear,Poor Kella is on meds now for an ear infection; she lost her food all over @deannamichelle twice at the doc's
1965325939,fear,"Back is killing me, wish the pain would go away"
1965326084,neutral,"I hate different referenced assemblies. My FNH goes against castle 1.1, Caliburn against 1.03 .. not to mention dynamicproxy in NH"
1965326380,happy,YES!  I have my e-mail down to one window (most of which are marked for follow-up on Monday).  all the dang paper still here tho
1965326394,neutral,my right arm is burnt from the sun
1965326459,fear,I think I have H1N1...     Or maybe just a cold.
1965326488,sad,Is really sad that shes missing critical mass
1965326601,surprise,when i told my mom &quot;can we watch up?&quot; she said &quot;OK&quot;. little did i know she thought i asked &quot;what's up?&quot; looks like i have a free friday.
